"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
3.91886265198661e-05,0.000248817533272925,7.42592222327602e-05,0.00130612412011856,0.00345974162795208
3.76401683730502e-05,0.00024135690410422,7.07874761255753e-05,0.00144604725313694,0.00284498175886994
3.46105611935246e-05,0.000251913107325559,7.74278561820346e-05,0.00132036416045343,0.00259829267361454
3.0872216511776e-05,0.000272628971562064,7.96315422909336e-05,0.0014324354597286,0.00211161961782301
2.93175557499133e-05,0.000254978995707117,7.56966588924468e-05,0.00131824895823102,0.00215388473387141
3.0193912346372e-05,0.000259947809867848,6.07648090491154e-05,0.00122036676667252,0.00195576447394358
2.97852081247121e-05,0.00027032099711141,6.0800071068275e-05,0.00102987433629403,0.00197251637038109
3.12181812228249e-05,0.000318904778602168,5.93679082402215e-05,0.000920416482304537,0.00202394969714698
3.31777946770751e-05,0.000290364755428186,5.46783718329571e-05,0.00105077295047613,0.00205732443673413
3.70951430064117e-05,0.00031728065822407,4.1763346277522e-05,0.00103162376898319,0.00151105040295038
3.88135731320997e-05,0.00032911843292794,4.7604639124615e-05,0.000901696200663719,0.00155742072757507
4.00437324654763e-05,0.000330144861491997,4.82457927598605e-05,0.00078910352688379,0.0016111761582066
3.95847872274291e-05,0.000324110938051062,4.80507381020496e-05,0.000758812242798435,0.00162364365251551
4.03456936211413e-05,0.000335819469043287,4.32685624660915e-05,0.000753326353095108,0.0014506051318186
3.88086809119404e-05,0.000355712378421252,4.7019962711151e-05,0.000718531662946704,0.00157002232228905
3.77177427129432e-05,0.000399678125416947,5.40741707584593e-05,0.000675829347272575,0.00185356359079458
3.25310081917144e-05,0.000351801098480895,5.48379475922553e-05,0.000658118622282459,0.00164796832293094
3.2152564778453e-05,0.000360845475083568,5.54071574597747e-05,0.000737604940899326,0.00151744045777024
3.07579788588326e-05,0.000358863455483413,5.50727272188309e-05,0.000622325419858548,0.00142571930731405
2.88709065298484e-05,0.000378497048379854,5.95776057444972e-05,0.000658848039025065,0.00120985805510037
2.60759360687965e-05,0.000313643708654661,5.86174585206196e-05,0.000488817120679242,0.00109798619792108
2.76671931286546e-05,0.000366230816599046,5.99167291422474e-05,0.000576137858902785,0.000999645750164441
3.00676391691182e-05,0.000360982219129951,6.05792864018427e-05,0.000542281873933149,0.000799137997149754
2.52677425452223e-05,0.00036211287278946,5.79439777908943e-05,0.000535244875646172,0.000793053115076836
2.21416672847466e-05,0.000313279301991453,5.52519956731575e-05,0.000490408251565355,0.000804987432659952
2.3867952727547e-05,0.000368011768134794,5.16595688585138e-05,0.000440166327935469,0.000779929532920257
3.14720446820123e-05,0.000378378837782567,5.8755654212634e-05,0.000421253074946887,0.000815836842359622
3.53220875494828e-05,0.000377177385702096,5.46867229075262e-05,0.000402131566642704,0.000813964644455077
3.78424461266921e-05,0.000353430867482033,5.1721680881385e-05,0.000394549998489154,0.000683192549729833
4.6105980585894e-05,0.000343432300250827,5.92507292120538e-05,0.000355407077203819,0.00076725991298266
4.31035676994023e-05,0.000332261989746081,6.25998784933241e-05,0.00032578212814951,0.000614397731940334
4.4178785227565e-05,0.000390190277140215,7.06993760757082e-05,0.000339089067635798,0.000595113591395624
4.692041870616e-05,0.000356378980614675,6.99986829153848e-05,0.000315681147819494,0.00054649706152721
4.51057058469008e-05,0.000322678754991005,5.95542726239971e-05,0.000317739950707334,0.000413378221230203
5.20601000545626e-05,0.000342467949411417,5.88235168624671e-05,0.000303874124101536,0.000499766376537626
5.78506262730959e-05,0.000317131481695734,5.70943189682627e-05,0.000266445143777967,0.000569500435855605
6.99708469770156e-05,0.000314913327130516,5.46138965834111e-05,0.000251681523296752,0.000489206712559088
8.33669299650567e-05,0.00037109943498777,6.07879932510986e-05,0.00020631006223232,0.000526135877991381
7.73298709680282e-05,0.000405813837985473,5.38967416571824e-05,0.000162589799882198,0.000546359878901017
7.31350135895937e-05,0.000383610603826883,5.39598880844613e-05,0.00013575494787436,0.000559871550074785
7.34621571043995e-05,0.000316002354411997,5.24607801718075e-05,0.000135161485803599,0.000566765401833826
6.83532336029982e-05,0.000347084597183889,4.46185512572927e-05,0.00013991285348884,0.000507288904925308
7.45092459204193e-05,0.000299902565954835,5.11856698152707e-05,0.000127485525849519,0.00047631735816186
8.57318496595957e-05,0.000260121390860684,4.96358697611246e-05,0.000122449888487099,0.000467982979333259
8.59714133320201e-05,0.000274701283385482,4.77798192245543e-05,0.000108318657339209,0.000567388202896148
8.12335691338893e-05,0.000316126982285385,5.1931015913762e-05,0.000100161802331084,0.000585687710370512
9.61641205519961e-05,0.000341275388231041,4.46682599418507e-05,9.38004845246276e-05,0.000543965942577226
9.86508761737988e-05,0.000358518100969698,5.06986645945144e-05,7.69266997835085e-05,0.000553214514095159
0.000100820755288635,0.000398138265993867,4.54591326296399e-05,6.313712203009e-05,0.000479249324689609
0.000123878881961456,0.000388698270316504,4.29452552578003e-05,5.67419540309085e-05,0.000411896586755201
0.000126873633635097,0.000409396192814803,4.88991157388353e-05,5.25739937338312e-05,0.000451962685387094
0.000143985928912738,0.000475992572923655,4.47752728509516e-05,5.32892228411104e-05,0.000421832187097214
0.000165757479720522,0.000503223700851069,3.49190708900892e-05,5.53717498367208e-05,0.000414079966192911
0.000183154706233955,0.000533560833421155,3.46967209103051e-05,5.49983530629106e-05,0.000410145227309754
0.000183277741080069,0.00062557761901987,3.50735309792551e-05,5.19359171048822e-05,0.000424091425721982
0.000184600428898052,0.000644840621108708,3.17334350968971e-05,5.00438796276858e-05,0.000388393800487944
0.00017052998142219,0.000755228200557173,3.10306806238668e-05,4.85886000211083e-05,0.000444342617705057
0.000177993887577506,0.000778896995261197,3.33213102488125e-05,3.79008945270508e-05,0.000433000966321597
0.000191135555845056,0.000707949760997349,3.10084236594887e-05,3.81816014546786e-05,0.000407192289060746
0.000232246932557303,0.000636515619527131,3.40971996867349e-05,3.93101971172704e-05,0.00038761433760787
0.000208005543361158,0.000684458343855351,3.21412523514487e-05,3.66605345261658e-05,0.000399002197331067
0.000195777718868243,0.000620096152528678,2.8081157981152e-05,3.06511282399407e-05,0.000390409743730473
0.000199654589659289,0.000638696448013853,2.75725321552947e-05,3.12432315578994e-05,0.000359584178252069
0.000199413019379628,0.000671618785373894,2.76389801888255e-05,3.53429565256889e-05,0.000354948304954876
0.000188652473401223,0.000749076445023865,2.95232798101979e-05,3.05871106812033e-05,0.000255137120152385
0.000219672741166989,0.000732799395715043,3.24892962392087e-05,3.06883895185965e-05,0.000236608028431991
0.000196980947281195,0.000728966455021197,3.7522779151358e-05,2.85618236352653e-05,0.000245952973142217
0.000217325488145916,0.000796835450790545,3.29120813540465e-05,2.63344398900035e-05,0.000261092820616682
0.000213355137370825,0.000831323707910058,2.80854670786735e-05,2.23912523221849e-05,0.000273478304695283
0.000209573845587719,0.000792861945251485,2.57626147583682e-05,2.40874751180087e-05,0.000280169178411642
0.000201595790968356,0.000614749867178161,2.85614201676514e-05,2.25976550976499e-05,0.000233648210377286
0.000235598103265962,0.00063866997850918,2.39053587014196e-05,2.25483267969933e-05,0.000218933749198398
0.00022720017667964,0.000609504672097637,2.36782824684679e-05,2.37789258755925e-05,0.000217171910090295
0.000235934871519541,0.000584392237018327,2.31164872633999e-05,2.36193087450919e-05,0.000227325804973564
0.000239692530156917,0.000579730359145357,2.51766762907711e-05,1.85945783093321e-05,0.000215580033055418
0.000231787710735571,0.000636777696697583,2.55268455716202e-05,1.91429401628982e-05,0.000212960642083608
0.000245568977721779,0.000669790620326252,2.6287360565216e-05,1.97464395992715e-05,0.000214336958326041
0.000274893244217546,0.000712652325892103,2.56616599318301e-05,2.0296039389292e-05,0.000177717195184269
0.000234751421332414,0.000626117025859146,3.43737892664432e-05,2.27565231105342e-05,0.000145902737672046
0.000246670453184965,0.000753912495075788,2.26840826702273e-05,2.42652686062607e-05,0.000139977517432307
0.000277920615424577,0.000836283352172879,2.11900547929967e-05,2.07678324779678e-05,0.000118889043457691
0.000257832829329119,0.000776698883461667,2.1406061777076e-05,2.06531786505273e-05,0.000121794579274017
0.000277975231446936,0.000778993222527219,2.04603983303539e-05,2.24133927457732e-05,0.000123878767329657
0.000295255319025729,0.000746015223353816,1.93500826104638e-05,1.89519153232465e-05,0.00010919346267442
0.000339742337274337,0.000788765015087024,2.02241423787739e-05,1.90877013293693e-05,9.17061794177433e-05
0.000343201271632506,0.000897034386813309,1.81122433458236e-05,1.96620432572219e-05,6.99697507649576e-05
0.000290720918837003,0.000887903761333079,2.03012199846202e-05,1.9004595188186e-05,6.67504756593435e-05
0.00025510263236096,0.00080309330410347,1.84543252654795e-05,2.11131231400566e-05,8.01762210159849e-05
0.000265762403693004,0.000752042102052462,1.75161011341294e-05,2.34215269395171e-05,8.44011845134281e-05
0.000199721735519589,0.000830004461300672,1.90147819493521e-05,2.60877298529229e-05,0.000100816006447828
0.00020420972722225,0.000739347003815769,1.85208767961883e-05,2.73913334198534e-05,9.62585035371673e-05
0.000227881050793548,0.000729668253427704,2.04333349195278e-05,2.65996207404404e-05,0.000100942011694422
0.000233335431241362,0.000653953132749148,1.86234769479025e-05,2.21110757876077e-05,9.72853891154613e-05
0.000253899617726653,0.000633871779265961,1.88286683427863e-05,2.48561158458086e-05,7.62059460669203e-05
0.000243557193477149,0.000543845032775837,1.81711559339902e-05,2.52365667158647e-05,7.29404611975256e-05
0.000240348057622332,0.000560397831073415,1.91324536630831e-05,2.17773359278228e-05,9.22412253275209e-05
0.000225153749260498,0.000545683680114405,1.90245023077205e-05,2.15350099972443e-05,0.000102450341527432
0.000232350762703103,0.000606899098716314,1.92748636454781e-05,2.03117337242773e-05,0.000108171491839983
0.000210580549651838,0.000667015429615145,1.93383847353901e-05,1.98497705052625e-05,0.000105175744607757
0.000214538577429788,0.000674779621647415,1.66652398594808e-05,1.70928931204781e-05,0.000101449316584537
0.000189804457668887,0.000710382652827812,1.6889737145404e-05,1.63576957906031e-05,9.34225049444427e-05
0.000149904195750975,0.000699882474879892,1.5021639156187e-05,1.32119480491309e-05,8.61211380231343e-05
0.000162174280970243,0.000633524874015916,1.3607927805196e-05,1.26897995528038e-05,7.81250237388462e-05
0.000124518531898672,0.00066552532827348,1.54938687035827e-05,1.13084978432972e-05,6.67409319763094e-05
0.000117054583284091,0.000672292360741236,1.59675213757732e-05,1.15863220885979e-05,6.03989014731768e-05
0.000108177045264265,0.000670255017057313,1.49873585883696e-05,1.17364858439546e-05,5.33522032791111e-05
9.16985753344004e-05,0.000541155113152238,1.36559808602895e-05,9.46242075661636e-06,4.70685811261754e-05
9.40752991857073e-05,0.000462860117047678,1.52353615229581e-05,8.83075816027503e-06,4.08919713502901e-05
0.000106761616793455,0.000400513655764553,1.51215365586932e-05,8.21422171814774e-06,4.10490828343992e-05
0.00011820040044624,0.000462453072564521,1.53490261825806e-05,6.53125723397672e-06,3.94061918218751e-05
0.000115388911141854,0.00052920668703874,1.60945524518056e-05,5.83105511553495e-06,3.42565938987657e-05
0.000139923293355132,0.000512272507529017,1.4896122380867e-05,5.06058481878572e-06,3.02667249297439e-05
0.000125055219501871,0.000444677897725748,1.62063452304028e-05,4.78855808851213e-06,2.33138916784202e-05
0.000112824733210587,0.00031268457206856,1.55027737680167e-05,5.10487136070624e-06,2.24727256079964e-05
0.000111539422138227,0.000397550752051176,1.60533003442883e-05,4.90730939891784e-06,1.87067166617392e-05
0.000121955609172332,0.0003575366964309,1.85846022199956e-05,4.34720208685534e-06,1.68447340187178e-05
0.000106289613263053,0.000379196039173682,1.8050282066719e-05,3.91379130848175e-06,1.73139010925984e-05
0.000121850803229584,0.000365405569638167,2.00962610252375e-05,3.44315611401166e-06,1.76914528310106e-05
0.000126093931983143,0.000367738427452678,2.21644469233823e-05,3.20074410894246e-06,1.85470800367295e-05
0.000138605602761956,0.000334787140911224,2.21735785623728e-05,2.58400603966045e-06,2.03234288318424e-05
0.000149699008739201,0.000383422168107798,1.85614744416902e-05,2.27074682057682e-06,1.81748942420923e-05
0.000149911315955755,0.000389826760329783,1.67073249425729e-05,1.99610000048063e-06,1.58343237623053e-05
0.000148533988842826,0.000405277813733756,1.63065948492105e-05,2.05267313996897e-06,1.32895048575286e-05
0.000128503442498164,0.000446226505248392,1.64362755234415e-05,1.80044417502805e-06,1.04938128588683e-05
0.000137172030197213,0.000539274025055995,1.80138382659725e-05,1.68322682177163e-06,8.37949342495432e-06
0.000128576722446671,0.000585228413417485,1.57086700266116e-05,1.82816767770693e-06,7.04896619147266e-06
0.000144949129322286,0.000791808278278626,1.49279197991234e-05,1.43321789562316e-06,7.03707146673131e-06
0.000154067754536839,0.000856166940307055,1.42348724329822e-05,1.42968806443343e-06,6.94645188529757e-06
0.00013564787611065,0.000840042539300154,1.49180503415086e-05,1.31382037155901e-06,6.67166680901823e-06
0.000125612741226968,0.000711679819953676,1.55856972045627e-05,1.26971213981364e-06,6.5581283663293e-06
0.000114637086138952,0.000716563134166785,1.59235012158163e-05,1.12690241423442e-06,5.95201948159194e-06
0.000108902738794096,0.000689760232913651,1.5531956335217e-05,1.10344795093e-06,5.19756704919679e-06
0.000113174422609369,0.000862406170556243,1.53971685647188e-05,9.59937803575363e-07,5.15670694449658e-06
0.000103454779095494,0.00099561894243354,1.81021777346489e-05,9.01439106083522e-07,4.7920890407967e-06
0.000108654614057283,0.00100804961054617,2.02178709787215e-05,8.04803521441155e-07,5.31525739232711e-06
0.000125230676760019,0.00106028990940286,1.87848574088907e-05,8.22352361696689e-07,5.93045744941248e-06
0.000108557588557338,0.00124991239352768,1.92437366144563e-05,8.12588970128005e-07,5.63566099115806e-06
0.000107111695093326,0.00111502096246202,1.92225995324022e-05,9.49504166713974e-07,4.99349916860943e-06
0.000105716990203681,0.00109861706903428,2.21515627828452e-05,8.20955643484128e-07,4.71744920086716e-06
9.47084364526765e-05,0.0011182782832026,2.01539574376291e-05,8.35840787093129e-07,4.5593056736372e-06
0.000103848733026835,0.00113388983998166,1.94426088158528e-05,6.72664523944777e-07,4.06708208602503e-06
9.95404685380396e-05,0.00113324878619575,2.05474282088746e-05,7.05830257569391e-07,3.60605296134469e-06
0.000108456224170763,0.0010944190749268,2.39658543301769e-05,6.84406390966573e-07,2.65320722501933e-06
0.000130590975467152,0.00106403215692963,2.62710391275683e-05,6.26845749629486e-07,2.60173180022284e-06
0.000153151051200174,0.00100749567827951,2.29229503041673e-05,6.35607577536849e-07,2.32406689834419e-06
0.000132378518005004,0.000856121182293341,2.04539915399464e-05,6.52017731769837e-07,2.33457647479271e-06
0.000133265436428304,0.00086678880008587,2.03872548223533e-05,5.46277096471745e-07,1.9239275042939e-06
0.000124767147923743,0.000706579118451856,2.06718087961688e-05,5.7170938535662e-07,1.65612110106556e-06
0.000113839352210421,0.000600721833728649,2.0992972665622e-05,5.75935454642692e-07,1.55808343202301e-06
0.000116841820391023,0.000529750792096955,2.002457290303e-05,4.9606777084617e-07,1.75433705817703e-06
0.000119498128233099,0.000593465849765593,1.89044962019511e-05,4.08509014541664e-07,1.53600296526448e-06
0.000118765481933949,0.000529833254975342,1.97847253654642e-05,4.12379293598939e-07,1.29916840163197e-06
0.000121310882111191,0.000587196896940545,2.13303818328163e-05,4.03987379703163e-07,1.18194455806689e-06
0.000124609788826889,0.000544037768815893,2.17128761244627e-05,4.09723652792763e-07,1.07222341825171e-06
0.000112761039479942,0.000548016581503596,2.22393671370676e-05,4.32770807221772e-07,1.07451179186717e-06
0.00012294223410346,0.000541594708455729,2.6052868503722e-05,4.70364169094282e-07,1.02102692850688e-06
0.000126386470063445,0.000508204643189572,2.24954705471978e-05,4.91635694842006e-07,9.80561572518197e-07
0.000144493051769453,0.00053198045017479,2.38706148405407e-05,5.51225086679738e-07,9.26262510074203e-07
0.000144000014669584,0.000523126606901648,2.31203478284011e-05,6.11865091010839e-07,7.68056684599458e-07
0.000165292064617373,0.000494587506887561,2.10585383422626e-05,5.68904219818732e-07,7.96666456614835e-07
0.000179547557582319,0.000512735985625048,2.11576015033406e-05,6.22855971300099e-07,8.63283398254311e-07
0.000200730927874739,0.000548383753741719,2.28689100641981e-05,4.96058992162193e-07,6.83015831339824e-07
0.000174108277674405,0.000522585313927561,2.32894780090401e-05,4.96828668813025e-07,5.82335412754466e-07
0.000193811676088127,0.000602317504823528,2.03364914883279e-05,3.93973858958305e-07,5.59525720202615e-07
0.00019084565586987,0.000672021095180828,2.07834987238958e-05,3.40737299223733e-07,4.23760756101557e-07
0.00020775051725717,0.000637789408561678,2.44765483722754e-05,2.92917486927559e-07,4.65502392003886e-07
0.00019430905030099,0.000593544085022157,2.5050839608417e-05,2.31919127160675e-07,4.24850818499531e-07
0.000221196840687249,0.000539469367095059,2.33028641041368e-05,1.97587115152702e-07,4.33674516992829e-07
0.000230521164940898,0.000545220825890603,2.44922703264175e-05,1.92533274268522e-07,4.23932140647151e-07
0.000220590763822876,0.000640857087711444,2.32767015713772e-05,1.60700024821782e-07,3.4034056081634e-07
0.000208974060120474,0.000696696272455476,2.21461712674832e-05,1.66883118095588e-07,3.45733515414379e-07
0.000235057534012437,0.000618019012801839,2.08563085796387e-05,1.721950378056e-07,3.56869540483737e-07
0.000211308357420653,0.000577844806197259,2.19098770467306e-05,1.69278296764381e-07,3.69062136868128e-07
0.000215730901595054,0.000519425876945617,2.27412849201787e-05,1.6531766259607e-07,3.37199758480181e-07
0.000234064509599025,0.000545502820589282,1.83359026775097e-05,1.52144614470418e-07,3.26411500729839e-07
0.000255033700967366,0.00071877567155562,2.41397082184895e-05,1.40875154161338e-07,3.01225661208599e-07
0.000250762735584513,0.000758729063391946,2.31127503573806e-05,1.37528555929846e-07,2.80654843626901e-07
0.00023471291712183,0.000683093942647751,2.38570560620154e-05,1.31653775129653e-07,2.65129886255508e-07
0.00025062565832531,0.000691335495224045,2.39508488815889e-05,1.04469329486673e-07,2.78610305483821e-07
0.00027334013386579,0.000687921041627042,2.77975434936211e-05,1.1907476171775e-07,3.05764020871856e-07
0.000299354323459227,0.000614000136055194,3.03184020081561e-05,9.67301859066185e-08,2.85445228817056e-07
0.000269683000503835,0.000569632627549214,2.87781623400906e-05,8.6971687646742e-08,2.93708322308408e-07
0.000236929030635631,0.000598366007355285,2.92847054917189e-05,9.47260434181548e-08,2.53216817976569e-07
0.000211183545410066,0.000584682465665935,3.24817150436471e-05,8.88120000134069e-08,2.3908154416391e-07
0.000189250420016342,0.000591200777558835,3.43048910154894e-05,7.93853383891429e-08,2.13709257788865e-07
0.000175175010062995,0.000602756622353438,3.75087171887272e-05,8.85774979489322e-08,1.77694444463015e-07
0.000149900910827534,0.000581500939180149,4.42226690186878e-05,8.8518595165686e-08,1.52064348429083e-07
0.000163510409794486,0.000592432478091738,4.56262996740934e-05,8.66659095574012e-08,1.46719992576945e-07
0.000178415972687202,0.000546687262412037,4.12141300094614e-05,9.41823862533041e-08,1.41175885287128e-07
0.000186135331057348,0.00051395829055576,4.24214898607761e-05,8.80937834819706e-08,1.32465531960524e-07
0.000198071398571492,0.000526368028555751,3.80350996630213e-05,8.77908186088409e-08,1.16532362606213e-07
0.000212056860698406,0.000599270309994812,4.16362017492475e-05,8.48075701539694e-08,1.16217069604564e-07
0.000200103621151297,0.000668583524163338,3.83458585261719e-05,8.9469004390154e-08,1.11700489990171e-07
0.000177528946746239,0.000660454392703397,4.11632029550775e-05,8.38098643785314e-08,1.10046625828623e-07
0.00016519910598168,0.000690404474899783,4.78383940630769e-05,7.08999420595886e-08,9.22504616294068e-08
0.00016917860963297,0.000609454484699689,5.76095785196046e-05,6.34660708570808e-08,9.1564537553141e-08
0.000162057207931321,0.000538408533422695,6.36850103290936e-05,6.47217902791205e-08,9.13642820232265e-08
0.000172276098886696,0.000433607570035017,5.83332724727497e-05,5.83559102193742e-08,1.05812241630154e-07
0.0001554507838444,0.000512768868386118,5.85425103770584e-05,6.09342291130258e-08,1.14334554890182e-07
0.000138636287903221,0.000482182330477642,6.69611454808332e-05,5.44019017879234e-08,1.1066584877144e-07
0.000145061886949356,0.00044525848591206,8.17905752263394e-05,5.33677532681576e-08,1.36194526159143e-07
0.000136525411267208,0.000438770808255881,8.08321998013901e-05,5.40878922418415e-08,1.27368628310987e-07
0.000144262597140121,0.00047854026754205,8.25720504242217e-05,5.29473799467284e-08,1.48326763476274e-07
0.000146856545295331,0.000428399035924338,7.87788613949052e-05,4.33100670837091e-08,1.28165747485893e-07
0.000167456336859627,0.00039136640809055,7.20186179594911e-05,3.58485019138467e-08,1.22767387280881e-07
0.000153765073933124,0.000352165183657032,6.84847114729254e-05,3.24096900506045e-08,1.03145748663674e-07
0.000157134660801563,0.000374560672454823,6.50240917026264e-05,2.95282553510917e-08,9.72614217659138e-08
0.000173231085650709,0.000389025122842919,6.51754535600847e-05,2.64586694943158e-08,9.47774907829588e-08
0.000174205679640899,0.00040132924355478,7.09575725557931e-05,2.52430166410233e-08,7.56146402332142e-08
0.000147153197586634,0.000422440319404045,8.43878133116522e-05,2.5228771544971e-08,6.70628656564999e-08
0.000144842695407012,0.00037351759261138,8.50339889076773e-05,2.17428677969218e-08,6.99671386340497e-08
0.000152113667438877,0.000348465720902114,8.48307251351672e-05,2.05502778534663e-08,6.3451203893528e-08
0.000140121465755684,0.000334403636305181,7.53876337335826e-05,2.23820019801459e-08,6.60185621994578e-08
0.000138553098382736,0.000329139148477133,7.88301179271865e-05,2.06369195191392e-08,6.539696176068e-08
0.000128286822116389,0.000338237711887687,7.61193621497464e-05,2.22368965659537e-08,6.30013246430835e-08
0.000132465623810248,0.000302239346784219,7.0897406584537e-05,1.90731761698846e-08,6.31969305936261e-08
0.000129631601927819,0.000293276934007635,7.3697331315503e-05,1.45180100492383e-08,6.45470776240403e-08
0.000143576659249045,0.000284621070058985,7.20158915623749e-05,1.3368701804144e-08,5.61359337327166e-08
0.000156907366526048,0.000297635886741142,7.06633118191026e-05,1.28980958396551e-08,5.66831008392093e-08
0.000180641416725415,0.000257473246918125,6.80916885168893e-05,1.0482108018481e-08,5.7682028461182e-08
0.000155225108271484,0.000247626710058097,6.32380833736004e-05,9.97428819285518e-09,5.71263697629397e-08
0.000161467255389061,0.000302726724501907,8.33693849739022e-05,9.60474561575905e-09,5.26011615125322e-08
0.000147782451909121,0.000307251587253367,8.98264028891631e-05,8.08102951439259e-09,4.86419868600544e-08
0.000162670783630849,0.000294334893088981,9.00179306701041e-05,7.81784709975779e-09,5.01989676689111e-08
0.000179757614167481,0.000279812396057793,9.60891149971325e-05,6.33785425300904e-09,5.04634792805669e-08
0.000186367587887451,0.00022809944243938,9.08774524829841e-05,6.16070576771479e-09,5.49638696369226e-08
0.000178997338097776,0.000224608003202471,8.96068911970958e-05,4.99934590391639e-09,4.65015209523268e-08
0.000194545971713041,0.000236428546367913,9.46247165582691e-05,4.69766444780375e-09,4.45523541412557e-08
0.000182822170117324,0.000200578736029242,9.42553822365646e-05,4.97523630377348e-09,3.33888742541073e-08
0.000191065170080449,0.000234425755358783,8.51268403436349e-05,4.85865890089435e-09,3.63337726210449e-08
