"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
0.0710963033278474,1.85026991044209e-06,1.31295147099309e-05,0.116790844481822,0,0,0,0.000159471270750507,0.00208556568519294,0.652781640811634
0.0459466916400718,2.08796227205081e-06,1.05472726956508e-05,0.134240059323012,0,0,0,0.000173473254549888,0.00262805677940816,0.897821527678405
0.0326346638063644,1.86333679251598e-06,7.82460985640734e-06,0.11192467551621,0,0,0,0.000138049239422201,0.0021330595859478,0.642831991271703
0.03286923346844,1.6818486137515e-06,7.60001708627021e-06,0.113790596946169,0,0,0,8.25733686243367e-05,0.00229788586955072,0.678543328225026
0.0332193602160925,1.79575346249867e-06,9.5928349336294e-06,0.102346210869011,0,0,0,6.80895083902617e-05,0.00342000718529113,0.767186285289653
0.0343994732300052,1.72102816890896e-06,6.83272865230434e-06,0.119486447882195,0,0,0,9.39651723148365e-05,0.00509946784051511,0.69215804234614
0.0370016460193697,1.84982504076042e-06,7.60611308226759e-06,0.0949792008579667,0,0,0,0.000109440132486634,0.00846400741913595,0.650361849567563
0.0448280071747059,1.93702759781696e-06,7.20255372261339e-06,0.0816413856854138,0,0,0,8.91472750566695e-05,0.0057895197578738,0.660354871476177
0.0415092484756037,2.2629750074543e-06,6.40900787217601e-06,0.0935294402832154,0,0,0,5.76463908870576e-05,0.00503141447217057,0.592405361308727
0.0516901757876303,1.77073565684247e-06,5.17745585158093e-06,0.114961338962989,0,0,0,4.87315707154251e-05,0.00459027745489787,0.493113445635763
0.0384663386833864,1.48990804859764e-06,5.79649528484959e-06,0.143830110095086,0,0,0,4.67947948648159e-05,0.00378949764681335,0.574091079952625
0.0401963463075512,8.19976089087927e-07,3.8956802815105e-06,0.133431857418521,0,0,0,4.71675153068926e-05,0.00460783933742352,0.564846915900928
0.0489677682125412,8.73680968951758e-07,3.2184752968009e-06,0.0817837980528431,0,0,0,3.93318642049896e-05,0.00330348784970616,0.485021772173773
0.0568334773427047,8.16895956867961e-07,2.84727890865077e-06,0.098808624820588,0,0,0,4.16091076514354e-05,0.00244175973231892,0.385908527992151
0.0449325495520087,1.14766806929265e-06,5.08065130441008e-06,0.0761649693469075,0,0,0,3.46727313398419e-05,0.00250812222241382,0.291824160747296
0.0348878421926596,1.32968092924572e-06,6.70532179944125e-06,0.0784318862719834,0,0,0,3.72394906353154e-05,0.00231283474968718,0.229968262932259
0.0354263388471944,1.37721765264546e-06,7.86311156478997e-06,0.0706552902326847,0,0,0,3.08347110004433e-05,0.00180527419711554,0.213183978639171
0.0463671879807465,1.31127739379582e-06,6.4560443003152e-06,0.0751241829985348,0,0,0,3.2515229626381e-05,0.00215349244490222,0.15901396097048
0.0328236995340207,1.5606708801032e-06,8.21252269626693e-06,0.0974112117035881,0,0,0,2.82930922792036e-05,0.00226840778823159,0.122163838202965
0.0265845345358659,1.4353463770495e-06,9.88762967596145e-06,0.101407484458631,0,0,0,3.04992060992865e-05,0.00206007600653963,0.130992111366602
0.0239445793179737,9.34650160658994e-07,6.84728601582185e-06,0.0977287244483814,0,0,0,2.72614965335474e-05,0.0019574658544727,0.174746447592899
0.0288396058031297,1.09764632554164e-06,5.214287337504e-06,0.107702923233742,0,0,0,3.03214745660542e-05,0.00172428478206059,0.128489229054477
0.0271638901097163,7.27358688757539e-07,4.91130716298572e-06,0.0914969511076213,0,0,0,2.38450404549953e-05,0.0023798200566377,0.138348858970228
0.0225794951809637,6.85488529169868e-07,5.66804405410653e-06,0.0971525287712378,0,0,0,2.13864307094862e-05,0.00202931513385792,0.101666200503639
0.0215126975375969,7.42943561284906e-07,5.36472483933902e-06,0.117994238380913,0,0,0,2.30229614304746e-05,0.00184588367065583,0.0718029641115517
0.0344127875011443,9.39182126405283e-07,6.82927416287595e-06,0.136395149591742,0,0,0,1.66310449923837e-05,0.00169595202436524,0.0575222855778643
0.0296860421690701,9.96782904441712e-07,5.78605534269755e-06,0.120632863574611,0,0,0,1.7896314133609e-05,0.00199229331934631,0.0523792202543376
0.0351458505028828,1.01741542138934e-06,8.03979762537481e-06,0.128362368859821,0,0,0,1.34387652555384e-05,0.00215114113989966,0.0564701350901532
0.0440825407724993,1.14148165822177e-06,6.49039868993497e-06,0.140120340578929,0,0,0,1.30612512952236e-05,0.00226551972833529,0.0524494659366493
0.0565904654417842,1.01668690337135e-06,5.81797698888838e-06,0.137555184125229,0,0,0,1.4455213521928e-05,0.00224248773113701,0.0333378191533213
0.0454817120066359,8.38287786222444e-07,7.07394283292628e-06,0.134275880133953,0,0,0,1.48768902129927e-05,0.00266954893858796,0.0312916983879001
0.0434400447630518,1.10093280505564e-06,6.46556706070089e-06,0.112376721926851,0,0,0,1.6616828632774e-05,0.0022182590918836,0.0243111324834982
0.0406081892331323,8.61812883447033e-07,5.0371708462279e-06,0.113009522097812,0,0,0,1.05917566707651e-05,0.00244031863159776,0.0297054383756591
0.033229698204235,9.03504663444356e-07,2.41566414334351e-06,0.117314091230574,0,0,0,1.2603465651765e-05,0.0025456945888337,0.0316834262836813
0.0306283778586768,7.83614087061254e-07,2.23241127615046e-06,0.129625788622515,0,0,0,1.38492190628426e-05,0.00240532707196722,0.0299295786484367
0.0398932811278061,6.67063145755137e-07,2.30860055789589e-06,0.174216429586511,0,0,0,1.49620028943651e-05,0.00301261288629115,0.0282470857077484
0.0464939420584803,7.31508246453679e-07,2.34015830770354e-06,0.12824904434587,0,0,0,1.27374599865603e-05,0.00319103796183353,0.0289581304806346
0.0475027607802417,9.54368981193294e-07,2.67607345513956e-06,0.140854679964057,0,0,0,1.01487149749224e-05,0.00326451376333939,0.0321472347099365
0.0652826983584307,7.48972955604866e-07,2.40417257567539e-06,0.157389126716293,0,0,0,1.30513779376197e-05,0.00308912479086153,0.0244223938459448
0.0617780692935824,7.69532973702179e-07,2.52281621226342e-06,0.158469862113313,0,0,0,1.64002884931704e-05,0.00392841418013565,0.0293207653882358
0.0735515255515606,6.0350948360877e-07,2.35675486649342e-06,0.143659601832388,0,0,0,1.5759133591014e-05,0.00507718847562187,0.0227490832478401
0.0677096003977196,5.37187332081733e-07,2.54572907565512e-06,0.17649605903859,0,0,0,1.70148271583656e-05,0.00605232909005931,0.0152254201475712
0.0754081931200292,5.82149870537226e-07,2.8075723828146e-06,0.158487666915821,0,0,0,1.64682078380453e-05,0.00528890042248982,0.0146045702655731
0.0687083441159205,4.70706349407493e-07,3.31854142519015e-06,0.180224087931708,0,0,0,2.29594866669213e-05,0.00536603045311292,0.0130542397379483
0.0695563004791373,3.7191701299151e-07,3.5174178470885e-06,0.156287315026973,0,0,0,2.06836339569848e-05,0.00545176581567115,0.015246431500012
0.0706904364569899,3.01004610626749e-07,5.47222280430474e-06,0.208992518094691,0,0,0,1.65436445707559e-05,0.00527123613099111,0.017154595107326
0.0661171359325428,3.84168219305903e-07,4.60324394427562e-06,0.190286058494634,0,0,0,1.7656721534358e-05,0.00463615649019475,0.0150050174878528
0.0669486442054229,2.76670585368167e-07,3.94840469893356e-06,0.197914762218416,0,0,0,1.36870987558833e-05,0.00288345734069002,0.0143581371703828
0.086487868511098,3.81460794321354e-07,5.02961380857086e-06,0.184954287684207,0,0,0,1.23152633437199e-05,0.00348728213106707,0.0132840922846083
0.0936752520794731,4.52047464166405e-07,5.74177322826345e-06,0.11766048788801,0,0,0,1.0545543484685e-05,0.00348872979015039,0.0112973193162723
0.101813894599301,3.75928309390004e-07,5.79305455030277e-06,0.0945170475799175,0,0,0,1.47825784490583e-05,0.00269017600051959,0.0121081243724644
0.0915560476233745,3.39928406395739e-07,6.61065594771483e-06,0.0975889408092432,0,0,0,1.72975833113221e-05,0.00244860665076029,0.011887464743165
0.119721988869789,3.00287363524409e-07,5.34272972154048e-06,0.0973596766419853,0,0,0,1.71962419609037e-05,0.00212614289894539,0.0121896791761731
0.118745121801698,2.39243305913994e-07,6.32850028908562e-06,0.0973494391732328,0,0,0,1.59866019085422e-05,0.00115686504497274,0.0135648366546152
0.12548873797731,2.45067355660192e-07,6.60385734907324e-06,0.097384060502717,0,0,0,1.28888684159322e-05,0.00205079527888113,0.011604950669954
0.113022956652,1.97743951444788e-07,6.57765778099525e-06,0.0769633328707556,0,0,0,1.33123042779951e-05,0.00250780481179948,0.0137498073035664
0.094807086050239,2.24273517713586e-07,5.40532204759723e-06,0.075289380329762,0,0,0,1.35358946210194e-05,0.00211872560346886,0.0122735489583312
0.0742234013741255,2.99982436908714e-07,6.57878980894968e-06,0.0750759711397626,0,0,0,1.35180244498971e-05,0.00237935767493463,0.0102415780962342
0.107084464715911,2.8073876035195e-07,7.80832581955808e-06,0.0726341626963791,0,0,0,1.35229965119107e-05,0.00189679243031417,0.0103144947447248
0.0856407202176614,3.58286008563061e-07,8.10844444449031e-06,0.0655342379064056,0,0,0,1.56393463263792e-05,0.00207658828023283,0.00626599423455359
0.0825921360481097,4.21397140771555e-07,8.32440837703158e-06,0.0510211220968585,0,0,0,1.44029948636054e-05,0.00203306487890314,0.00469942398075416
0.117199456829317,4.03299731245243e-07,1.08879907658176e-05,0.0410827571651141,0,0,0,1.6031182247011e-05,0.00261795859267157,0.00465249825169265
0.159858120067214,3.46956237479562e-07,1.203506515785e-05,0.038816084446341,0,0,0,2.11965723826787e-05,0.00216339100734529,0.00437402438501224
0.175076869225573,2.63901898323515e-07,1.6428730186624e-05,0.0612858303595117,0,0,0,2.40261866151426e-05,0.00241439144440015,0.0040305983615861
0.215996273043606,2.17963363655025e-07,1.71726025741873e-05,0.0755055926929398,0,0,0,2.60396554561318e-05,0.00220592985030897,0.00397316837416255
0.214813087660637,2.56035418840643e-07,1.38721908576585e-05,0.0808794981895445,0,0,0,3.9357398448998e-05,0.00218751278042785,0.00435571210671092
0.157249233700227,2.90623898997242e-07,1.14565432422905e-05,0.0745262865423097,0,0,0,2.68969636236749e-05,0.00177572750490059,0.00438945542736011
0.15177581318948,3.42039164771283e-07,1.26719030907259e-05,0.0445617332530589,0,0,0,2.60025712944215e-05,0.0015702336374911,0.00414607599211101
0.139454001745077,2.85464327953247e-07,1.17523240142114e-05,0.0458141217634987,0,0,0,3.36315266528476e-05,0.00136830440002198,0.00369072077636841
0.137232226148123,2.86493789921418e-07,9.54469122299159e-06,0.0754477370219075,0,0,0,4.09171070174073e-05,0.00094971885508433,0.00276627620952968
0.111005781036093,3.97003621917031e-07,1.27997426553196e-05,0.0717981031850088,0,0,0,3.22947286929781e-05,0.00107145798944948,0.00277508770103375
0.0688380537487215,5.19610816391672e-07,1.27596759613066e-05,0.0918945119416779,0,0,0,3.18402658003543e-05,0.0013364071682442,0.00319106294871903
0.0810161843330621,6.31386701713728e-07,1.17428179737235e-05,0.0659669959852474,0,0,0,3.24862998406171e-05,0.00105659158231186,0.00225671767183997
0.097170748568837,7.79715799374037e-07,1.07373541089185e-05,0.0696868312483372,0,0,0,3.06734427225301e-05,0.00101706722889029,0.00188049277118983
0.0969388187048463,8.66808553896247e-07,8.78692348498603e-06,0.0785892156356924,0,0,0,2.76625939313872e-05,0.00110245506729256,0.00206569109105746
0.122449856355811,8.71447321676344e-07,7.19566648150944e-06,0.0780517732971868,0,0,0,1.77874341375051e-05,0.00104716252023793,0.00188614732997881
0.186220623100976,6.76794604273523e-07,6.18389948819246e-06,0.0656936030788596,0,0,0,1.7220778860067e-05,0.000636458092506736,0.00123543681670597
0.185972762045564,6.58368574597088e-07,5.0849974725805e-06,0.0806676773946925,0,0,0,1.57437376065542e-05,0.000602132040549113,0.00134955600451232
0.242464464593111,7.35785371375201e-07,4.35655418385747e-06,0.0830480175925812,0,0,0,1.50498109532592e-05,0.000434703635408654,0.00119201051324668
0.253188340969036,7.88689432661783e-07,4.94538319003048e-06,0.087632373969294,0,0,0,1.14216155541735e-05,0.000489073357150382,0.00130694024135234
0.177292644682552,1.18400334393963e-06,6.52890598369872e-06,0.0900523778955551,0,0,0,1.11592835973779e-05,0.000517369305340968,0.00107053237339379
0.228583307185105,1.32056424355964e-06,7.37385982862109e-06,0.122387492234022,0,0,0,1.04781742471775e-05,0.000536387667193036,0.00105386043468375
0.189451947136059,1.51436566084933e-06,9.04371439412751e-06,0.0947380021272038,0,0,0,1.23209560652179e-05,0.000420729124866163,0.00105876212701096
0.10651679183823,1.13388267050852e-06,9.4242869496858e-06,0.102921910798527,0,0,0,1.30012939043721e-05,0.000412525369142473,0.00105396847606725
0.0975127504830111,1.32088600296182e-06,1.18411485697022e-05,0.0859047566533766,0,0,0,1.27801493942376e-05,0.000442381666643469,0.000966849524441658
0.131179710017707,1.32070527597268e-06,1.16974191055928e-05,0.0724138476560266,0,0,0,1.97390910986123e-05,0.000359874242120647,0.000891593128539953
0.13316879855691,1.07498796703153e-06,9.78363523657329e-06,0.105396391365461,0,0,0,1.4478368731851e-05,0.000285488196696189,0.00080475365299037
0.147181676623984,1.15134723983742e-06,1.05754427449437e-05,0.0869455962110516,0,0,0,1.47798951369543e-05,0.000312642324051133,0.000686603405803715
0.120451679133345,7.96227633252925e-07,1.02971891567392e-05,0.0795063429573705,0,0,0,1.02967167548175e-05,0.000268235921444321,0.000753143275862613
0.109702377114178,1.24311023292378e-06,8.50966071323492e-06,0.0971387368051911,0,0,0,9.69398653010863e-06,0.000366661410774505,0.000565073975193171
0.137421381939739,1.21006945019313e-06,6.02878173055425e-06,0.103596233897495,0,0,0,8.65357023436371e-06,0.000278417927261089,0.000719694573612775
0.116927993906127,1.02192775484984e-06,7.32696991307605e-06,0.0717236368651935,0,0,0,6.70083766112135e-06,0.000287524183241765,0.000799184960046161
0.120752957778687,1.24184459360896e-06,8.37033238315123e-06,0.0570605042457624,0,0,0,5.16790515979769e-06,0.000510728177169022,0.000588369392484729
0.161651105948807,1.47161820419462e-06,7.5809016811645e-06,0.0656371449857059,0,0,0,4.55839586865401e-06,0.000587232033926873,0.000447987571441105
0.207964859540637,1.06144574074689e-06,1.08160536486814e-05,0.0589676564311652,0,0,0,4.18663960057503e-06,0.000609981856590876,0.000364665654578818
0.252506730328888,1.45787357860383e-06,1.05115279545948e-05,0.0595689454393098,0,0,0,4.49278394864854e-06,0.000797338751322879,0.000336603217502871
0.141083294441235,1.33004432608357e-06,1.07726113592081e-05,0.0564622081081946,0,0,0,4.53104749958148e-06,0.000812647439967598,0.000284617880604881
0.144125207918223,1.26416024439176e-06,1.36812513466729e-05,0.0474624196847093,0,0,0,4.80817468745006e-06,0.000901033529241171,0.000287963374449496
0.144190595362892,1.77254181510932e-06,1.62376927432156e-05,0.0415565131967446,0,0,0,5.31482478832453e-06,0.00113150561395211,0.000226047770449859
0.143821998022957,1.85203844709791e-06,1.54082059466542e-05,0.0409921969189127,0,0,0,5.47809496582589e-06,0.000877141394975266,0.000192911687485858
0.111141186973986,2.45679056805245e-06,1.44776558507621e-05,0.0599751855774937,0,0,0,6.13117446590259e-06,0.000926895370211981,0.000180877863091516
0.121028590374736,2.84203052706947e-06,1.01765667710989e-05,0.0693959341939241,0,0,0,5.70461948471091e-06,0.000672022473305925,0.000155027112674642
0.126776236062726,2.25189320965604e-06,9.70555364969613e-06,0.0656777868846487,0,0,0,5.14952671515394e-06,0.000614597886831832,0.000133668468879232
0.089338706869037,1.86717551570631e-06,1.01347663545748e-05,0.0683768480026066,0,0,0,5.62527480200724e-06,0.000536116148159042,0.000138310323488585
0.083311824924118,1.78755890362789e-06,1.00415535537759e-05,0.0743566951915282,0,0,0,4.63992901075063e-06,0.000461453450974532,0.000166786111937251
0.137989068000868,2.31898966552635e-06,8.27976742239072e-06,0.083311577891188,0,0,0,4.10086619998248e-06,0.000553016250815765,0.00014237751498826
0.151610301308447,2.00096988463782e-06,8.43316625352489e-06,0.0802375961924332,0,0,0,4.16655199785432e-06,0.000547448137856501,0.000144688066890313
0.122927035086198,2.14441719063995e-06,1.05467940810175e-05,0.0726451801088831,0,0,0,3.11948313278389e-06,0.000473772214717805,0.000148082508363294
0.148971709646652,2.34117227385102e-06,1.23010515912689e-05,0.0821259526388946,0,0,0,2.66067862769885e-06,0.000700754624700723,0.000116341206947877
0.128166404141623,2.9173207496717e-06,8.97430594899178e-06,0.0621087348778401,0,0,0,2.08201272347081e-06,0.000837594808286291,9.26812612438829e-05
0.126287824474557,2.53171785006658e-06,8.06241390262717e-06,0.0652279812716143,0,0,0,1.37316722957836e-06,0.000521102017161979,8.15445690989056e-05
0.127484557946722,3.47256201524589e-06,8.48506953309953e-06,0.0734565755292178,0,0,0,1.49649484567189e-06,0.000705602073185719,0.000102719660098182
0.122091609617733,2.97636256410901e-06,8.55172429133048e-06,0.0535443285221555,0,0,0,1.82514305561694e-06,0.000543694354834416,0.00010145030290842
0.107138688238258,3.14607720109995e-06,8.48755179905304e-06,0.0737322858158189,0,0,0,1.94700347448635e-06,0.000590160769502427,8.99117669288183e-05
0.108739537746662,2.9654145255959e-06,8.62672219353603e-06,0.0957029054752453,0,0,0,1.76991352904746e-06,0.000426288224543124,7.5902342522764e-05
0.111540555357326,2.67137602186178e-06,6.49267823073815e-06,0.104083303589677,0,0,0,1.56003539007336e-06,0.000329472330387427,0.000111543861850668
0.0935921200087246,2.02920439231867e-06,6.96067151518287e-06,0.108780896185805,0,0,0,1.36819255134089e-06,0.000267999477784242,0.000107356944220363
0.0966799386232675,1.90380395247011e-06,7.32122999450621e-06,0.0927740418203766,0,0,0,1.57686868887129e-06,0.000221719207635059,9.15375618058567e-05
0.0614975293707983,1.89328776976181e-06,7.20134754773564e-06,0.139178104012118,0,0,0,2.21237093973003e-06,0.000187348966400239,7.41391128280679e-05
0.0736261636718489,1.70393014533205e-06,7.06231368983064e-06,0.142740983870599,0,0,0,1.80862728960195e-06,0.000159575971507973,6.8712128809401e-05
0.0578910296664943,1.37525708826697e-06,6.28048946855098e-06,0.151129084061926,0,0,0,2.3941319574467e-06,0.000165530946292486,5.81267522456106e-05
0.0443565959644632,2.07216335883779e-06,7.44156065202762e-06,0.129261510807395,0,0,0,2.22688274667494e-06,0.000148725429037995,4.57881025346223e-05
0.0432450174427578,1.87123761648786e-06,8.42701011002214e-06,0.181299196972762,0,0,0,2.37405578732919e-06,0.000172937525471243,3.24628654004319e-05
0.0414368034402936,1.8678104703877e-06,8.09358690361671e-06,0.165347405035452,0,0,0,1.88147597419926e-06,0.000201564197918867,3.00586830946407e-05
0.0388796543077927,1.90341922314578e-06,9.49667432130591e-06,0.173597998941253,0,0,0,1.70156249746271e-06,0.000176828737479062,2.8401546432523e-05
0.0413531537437023,2.12623720234768e-06,8.1616890579037e-06,0.142764551518868,0,0,0,1.47175706992348e-06,0.000177765991792785,2.32601797985205e-05
0.058971213891193,1.75261761910675e-06,9.83052642368211e-06,0.145767930171831,0,0,0,1.22375555572168e-06,0.000172646260858664,1.73358945615778e-05
0.0413945582058006,1.60197749675216e-06,8.16788625854285e-06,0.148607692648123,0,0,0,1.17542081540136e-06,0.000167176549359739,1.41303836147415e-05
0.0341295454640985,1.41929544965597e-06,9.84949323153704e-06,0.109696154464642,0,0,0,9.99831989207446e-07,0.000111317605120458,1.48469549368235e-05
0.0319117574865515,1.22972034651037e-06,9.6488364943498e-06,0.122088008858471,0,0,0,1.21371615050199e-06,9.36001676160683e-05,1.33458384746522e-05
0.025188052906767,1.19786299511671e-06,9.55970249871455e-06,0.119747190546245,0,0,0,9.75736110781672e-07,8.13036806843887e-05,1.24439323941543e-05
0.0514098174417981,1.46956481167278e-06,1.01146278139289e-05,0.103252357659328,0,0,0,1.2683784797801e-06,9.47539018694443e-05,1.6723863397958e-05
0.0520861433505757,1.80385542689269e-06,1.73221910838876e-05,0.0952404435848307,0,0,0,1.31393626003656e-06,8.36593216134653e-05,1.44743771001093e-05
0.0562448688433124,1.84862808849805e-06,1.4576392025127e-05,0.101724843069291,0,0,0,1.18971651345064e-06,9.57723695759058e-05,2.26078887305133e-05
0.0578547199831799,1.7625792589234e-06,1.8185681644326e-05,0.0805784422933953,0,0,0,1.13642314360967e-06,6.62124962592739e-05,2.4022377622249e-05
0.0574934172960052,1.35711041461837e-06,1.88233868128055e-05,0.0872768054470589,0,0,0,9.77789316849658e-07,6.52571319052445e-05,2.84934673679476e-05
0.0632822884783671,1.81051253459605e-06,1.6613949352276e-05,0.0897857022754148,0,0,0,1.14056801172886e-06,5.38664791706006e-05,2.66602661304721e-05
0.0703041216773225,2.0704205232584e-06,1.44628998551073e-05,0.112627731437795,0,0,0,1.36792056019854e-06,5.2735731421322e-05,3.74112031797366e-05
